ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
UCB5403	5403	UCB	SOIL BIOLOGY	Glomalin	Glomalin	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Glomalin, soil, gram per kilogram	Soil, Soil Biology				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5404	5404	UCB	SOIL BIOLOGY	Identifiable Plant Material	Identifiable Plant Material	g C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Identifiable Plant Material, soil	Soil, Soil Biology				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5405	5405	UCB	SOIL BIOLOGY	MoBio Carbon	MoBio Carbon	mg C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Microbial biomass carbon, soil	Soil, Soil Biology				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5406	5406	UCB	SOIL BIOLOGY	MoBio Nitrogen	MoBio Nitrogen	mg N/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Microbial biomass nitrogen, soil	Soil, Soil Biology				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5407	5407	UCB	SOIL BIOLOGY	Particulate Organic Matter	Particulate Organic Matter	g C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Particulate organic matter, soil, mean or single measurement	Soil, Soil Biology				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5408	5408	UCB	SOIL CHEMISTRY	Ca	Calcium	mg Ca/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Calcium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5409	5409	UCB	SOIL CHEMISTRY	CEC	Cation Exchange Capacity	cmol/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Cation exchange capacity, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5410	5410	UCB	SOIL CHEMISTRY	Cu	Copper	mg Cu/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Copper, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5411	5411	UCB	SOIL CHEMISTRY	EC	Electrical Conductivity	dS/m	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5412	5412	UCB	SOIL CHEMISTRY	Fe	Iron	Fe mg/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Iron, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5413	5413	UCB	SOIL CHEMISTRY	Inorganic C	Inorganic Carbon	g C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Inorganic soil carbon, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5414	5414	UCB	SOIL CHEMISTRY	K	Potassium	mg K/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Potassium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5415	5415	UCB	SOIL CHEMISTRY	Mg	Magnesium	mg Mg/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Magnesium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5416	5416	UCB	SOIL CHEMISTRY	Mineral Assoc C	Minerl associated carbon	g C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Mineral associated carbon, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5417	5417	UCB	SOIL CHEMISTRY	Mn	Manganese	Mn mg/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Mangenese, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5418	5418	UCB	SOIL CHEMISTRY	NH4	Ammonium	mg N/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Ammonium nitrogen, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5419	5419	UCB	SOIL CHEMISTRY	Nitrite	Nitrite	mg/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Nitrite, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5420	5420	UCB	SOIL CHEMISTRY	NO3	Nitrate	mg N/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Nitrate nitrogen, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5421	5421	UCB	SOIL CHEMISTRY	Organic C	Organic Carbon	g C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Organic soil carbon, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5422	5422	UCB	SOIL CHEMISTRY	P	Phosphorus	mg P/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Phosphorus, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5423	5423	UCB	SOIL CHEMISTRY	pH	pH		Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil pH	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5424	5424	UCB	SOIL CHEMISTRY	Potentially Mineralizable N	Potentially Mineralizable Nitrogen	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Potentially Mineralizable N	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5425	5425	UCB	SOIL CHEMISTRY	Soluble Organic C	Soluble Organic Carbon	mg C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soluble organic carbon, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5426	5426	UCB	SOIL CHEMISTRY	Total Soil C	Total Soil Carbon	g C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Total soil carbon, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5427	5427	UCB	SOIL CHEMISTRY	Total Soil N	Total Soil Nitrogen	g N/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Total soil nitrogen, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5428	5428	UCB	SOIL CHEMISTRY	Zn	Zinc	Zn mg/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Zinc, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5429	5429	UCB	SOIL CHEMISTRY	Ca	Calcium	mg Ca/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Calcium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5430	5430	UCB	SOIL CHEMISTRY	CEC	Cation Exchange Capacity	cmol/kg	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Cation exchange capacity, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5431	5431	UCB	SOIL CHEMISTRY	Cu	Copper	mg Cu/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Copper, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5432	5432	UCB	SOIL CHEMISTRY	Fe	Iron	Fe mg/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Iron, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5433	5433	UCB	SOIL CHEMISTRY	K	Potassium	mg K/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Potassium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5434	5434	UCB	SOIL CHEMISTRY	Mg	Magnesium	mg Mg/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Magnesium, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5435	5435	UCB	SOIL CHEMISTRY	Mn	Manganese	Mn mg/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Mangenese, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5436	5436	UCB	SOIL CHEMISTRY	NH4	Ammonium	mg N/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Ammonium nitrogen, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5437	5437	UCB	SOIL CHEMISTRY	Nitrite	Nitrite	mg/kg	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Nitrite, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5438	5438	UCB	SOIL CHEMISTRY	NO3	Nitrate	mg N/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Nitrate nitrogen, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5439	5439	UCB	SOIL CHEMISTRY	P	Phosphorus	mg P/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Phosphorus, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5440	5440	UCB	SOIL CHEMISTRY	pH	pH		Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil pH	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5441	5441	UCB	SOIL CHEMISTRY	Total Soil C	Total Soil Carbon	g C/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Total soil carbon, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5442	5442	UCB	SOIL CHEMISTRY	Total Soil N	Total Soil Nitrogen	g N/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Total soil nitrogen, soil, mean or single measurement	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5443	5443	UCB	SOIL CHEMISTRY	Zn	Zinc	Zn mg/kg soil	Annual	1 year	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Zinc, soil	Soil, Soil Chemistry				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5444	5444	UCB	SOIL COVER	Soil Covered w/ Residue	Soil Covered w/ Residue	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Residue cover, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5445	5445	UCB	SOIL PHYSICS	Bulk Density	Bulk Density	g/cm3	Once	NA	2012	2012	2012-01-01	intermittent				Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Bulk density, soil	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5446	5446	UCB	SOIL PHYSICS	Particle-Size Distribution	Particle-Size Distribution	%	Once	NA	2012	2012	2012-01-01	intermittent				Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Micro or Macroaggregation	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5447	5447	UCB	SOIL PHYSICS	Bulk Density	Bulk Density	g/cm3	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Bulk density, soil	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5448	5448	UCB	SOIL PHYSICS	Field Capacity	Field Capacity	% vol	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Field capacity, soil	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5449	5449	UCB	SOIL PHYSICS	Ksat	Saturated hydraulic conductivity	cm/sec	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Saturated hydraulic conductivity, soil	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5450	5450	UCB	SOIL PHYSICS	Macro-aggregation	Macro-aggregation	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Micro or Macroaggregation	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5451	5451	UCB	SOIL PHYSICS	Mid Near Infrared Total C	Mid Near Infrared Total Carbon	g C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Near Infrared Total carbon, soil	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5452	5452	UCB	SOIL PHYSICS	Particle-Size Distribution	Particle-Size Distribution	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Micro or Macroaggregation	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5453	5453	UCB	SOIL PHYSICS	Soil Heat Flux	Soil Heat Flux	MJ/m2	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil heat flux, soil	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5454	5454	UCB	SOIL PHYSICS	Water Stable Aggregates	Water Stable Aggregates	g C/kg soil	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Water Stable Aggregates, soil	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5455	5455	UCB	SOIL PHYSICS	Wilting Point	Wilting Point	% vol	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Wilting point, soil	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	no
UCB5456	5456	UCB	SOIL PHYSICS	% moisture	% moisture	m^3 m^3	5 minute	5 minute	2012	2012	2012-01-01	Present	now	2019-12-31	8	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil Physics				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	yes
UCB5457	5457	UCB	BIOMASS CARBOHYDRATE ANALYSIS	Acid Detergent Fiber	Acid Detergent Fiber	g/kg harvested material	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Acid Detergent Fiber, plant tissue, grans per kilogram	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5458	5458	UCB	BIOMASS CARBOHYDRATE ANALYSIS	Acid Insoluble Lignin	Acid Insoluble Lignin	g/kg harvested material	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Lignin, biomass, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
